time;lat;lon;alt;roll;pitch;head;ub;nsat
0:00:02.20;0.0;0.0;294.233;-120.508;-50.418;2.65;0;0
0:00:02.25;0.0;0.0;294.208;-120.753;-50.404;2.623;0;0
0:00:02.30;0.0;0.0;294.208;-120.37;-50.106;2.567;0;0
0:00:02.35;0.0;0.0;294.204;-120.084;-50.274;2.508;0;0
0:00:02.39;0.0;0.0;294.205;-120.084;-50.274;2.508;0;0
0:00:02.45;0.0;0.0;294.203;-120.142;-49.302;2.573;0;0
0:00:02.50;0.0;0.0;294.196;-119.998;-48.787;2.686;0;0
0:00:02.55;0.0;0.0;294.184;-120.021;-48.967;2.699;0;0
0:00:02.59;0.0;0.0;294.183;-120.021;-48.967;2.699;0;0
0:00:02.65;0.0;0.0;294.197;-119.749;-48.904;2.734;0;0
0:00:02.70;0.0;0.0;294.197;-120.423;-48.985;2.751;0;0
0:00:02.75;0.0;0.0;294.191;-120.181;-49.082;2.665;0;0
0:00:02.80;0.0;0.0;294.172;-120.181;-49.082;2.665;0;0
0:00:02.85;0.0;0.0;294.175;-120.124;-49.158;2.739;0;0
0:00:02.90;0.0;0.0;294.175;-120.163;-49.326;2.758;0;0
0:00:02.95;0.0;0.0;294.177;-120.081;-49.184;2.735;0;0
0:00:03.00;0.0;0.0;294.176;-120.217;-49.499;2.728;0;0
0:00:03.04;0.0;0.0;294.176;-120.217;-49.499;2.728;0;0
0:00:03.10;0.0;0.0;294.178;-119.82;-49.461;2.755;0;0
0:00:03.15;0.0;0.0;294.177;-119.583;-49.287;2.762;0;0
0:00:03.20;0.0;0.0;294.178;-119.849;-49.04;2.804;0;0
0:00:03.25;0.0;0.0;294.18;-119.796;-48.955;2.786;0;0
0:00:03.30;0.0;0.0;294.175;-119.341;-49.822;2.774;0;0
0:00:03.35;0.0;0.0;294.175;-119.431;-49.783;2.772;0;0
0:00:03.39;0.0;0.0;294.166;-119.431;-49.783;2.772;0;0
0:00:03.45;0.0;0.0;294.15;-119.614;-50.715;2.713;0;0
0:00:03.50;0.0;0.0;294.15;-119.563;-50.102;2.777;0;0
0:00:03.55;0.0;0.0;294.134;-119.653;-50.077;2.718;0;0
0:00:03.60;0.0;0.0;294.134;-119.406;-49.935;2.749;0;0
0:00:03.65;0.0;0.0;294.129;-119.325;-50.013;2.734;0;0
0:00:03.70;0.0;0.0;294.129;-118.975;-49.398;2.716;0;0
0:00:03.74;0.0;0.0;294.132;-118.975;-49.398;2.716;0;0
0:00:03.80;0.0;0.0;294.13;-119.801;-49.611;2.811;0;0
0:00:03.85;0.0;0.0;294.13;-119.951;-49.655;2.863;0;0
0:00:03.90;0.0;0.0;294.125;-119.323;-50.311;2.898;0;0
0:00:03.95;0.0;0.0;294.123;-119.208;-50.342;2.87;0;0
0:00:04.00;0.0;0.0;294.126;-120.014;-49.398;3.015;0;0
0:00:04.05;0.0;0.0;294.13;-120.134;-49.438;2.998;0;0
0:00:04.10;0.0;0.0;294.13;-120.079;-49.73;3.015;0;0
0:00:04.14;0.0;0.0;294.13;-120.079;-49.73;3.015;0;0
0:00:04.19;0.0;0.0;294.128;-120.121;-49.696;3.082;0;0
0:00:04.24;0.0;0.0;294.125;-119.441;-49.784;3.104;0;0
0:00:04.29;0.0;0.0;294.118;-119.687;-49.717;3.068;0;0
0:00:04.34;0.0;0.0;294.111;-119.532;-49.111;3.207;0;0
0:00:04.39;0.0;0.0;294.104;-119.798;-49.074;3.218;0;0
0:00:04.45;0.0;0.0;294.092;-119.748;-48.665;3.337;0;0
0:00:04.50;0.0;0.0;294.092;-119.361;-49.622;3.232;0;0
0:00:04.55;0.0;0.0;294.091;-119.459;-49.591;3.214;0;0
0:00:04.60;0.0;0.0;294.098;-119.362;-49.868;3.164;0;0
0:00:04.65;0.0;0.0;294.102;-119.415;-49.96;3.144;0;0
0:00:04.70;0.0;0.0;294.106;-119.33;-50.124;3.172;0;0
0:00:04.75;0.0;0.0;294.107;-119.247;-50.042;3.178;0;0
0:00:04.80;0.0;0.0;294.111;-119.575;-50.16;3.165;0;0
0:00:04.85;0.0;0.0;294.109;-119.845;-50.231;3.2;0;0
0:00:04.90;0.0;0.0;294.109;-119.894;-49.829;3.158;0;0
0:00:04.95;0.0;0.0;294.106;-119.843;-49.808;3.174;0;0
0:00:05.00;0.0;0.0;294.103;-119.371;-49.839;3.15;0;0
0:00:05.05;0.0;0.0;294.112;-119.511;-49.77;3.111;0;0
0:00:05.10;0.0;0.0;294.112;-119.839;-49.491;3.12;0;0
0:00:05.15;0.0;0.0;294.115;-119.989;-49.417;3.052;0;0
0:00:05.20;0.0;0.0;294.118;-119.57;-49.53;3.099;0;0
0:00:05.25;0.0;0.0;294.122;-119.502;-49.754;3.068;0;0
0:00:05.30;0.0;0.0;294.122;-119.346;-49.165;3.13;0;0
0:00:05.35;0.0;0.0;294.119;-119.149;-49.065;3.04;0;0
0:00:05.40;0.0;0.0;294.121;-119.539;-49.223;3.125;0;0
0:00:05.45;0.0;0.0;294.126;-119.685;-48.947;3.188;0;0
0:00:05.50;0.0;0.0;294.126;-119.26;-48.887;3.179;0;0
0:00:05.55;0.0;0.0;294.122;-119.224;-49.025;3.103;0;0
0:00:05.60;0.0;0.0;294.116;-119.798;-49.358;3.169;0;0
0:00:05.65;0.0;0.0;294.107;-119.743;-49.609;3.101;0;0
0:00:05.70;0.0;0.0;294.099;-120.042;-49.244;3.111;0;0
0:00:05.75;0.0;0.0;294.099;-119.703;-49.85;3.12;0;0
0:00:05.80;0.0;0.0;294.095;-119.427;-49.122;3.118;0;0
0:00:05.85;0.0;0.0;294.095;-119.402;-49.377;3.08;0;0
0:00:05.89;0.0;0.0;294.093;-119.402;-49.377;3.08;0;0
0:00:05.95;0.0;0.0;294.091;-119.942;-49.291;3.097;0;0
0:00:06.00;0.0;0.0;294.092;-120.555;-49.523;3.223;0;0
0:00:06.05;0.0;0.0;294.089;-120.477;-49.593;3.155;0;0
0:00:06.10;0.0;0.0;294.083;-120.498;-49.683;3.192;0;0
0:00:06.15;0.0;0.0;294.078;-120.709;-49.897;3.193;0;0
0:00:06.19;0.0;0.0;294.079;-120.709;-49.897;3.193;0;0
0:00:06.25;0.0;0.0;294.087;-120.361;-50.335;3.192;0;0
0:00:06.30;0.0;0.0;294.091;-120.794;-49.849;3.171;0;0
0:00:06.34;0.0;0.0;294.094;-120.794;-49.849;3.171;0;0
0:00:06.40;0.0;0.0;294.094;-121.124;-50.184;3.151;0;0
0:00:06.45;0.0;0.0;294.094;-121.124;-50.184;3.151;0;0
0:00:06.50;0.0;0.0;294.105;-120.641;-50.661;3.176;0;0
0:00:06.55;0.0;0.0;294.117;-120.439;-50.717;3.136;0;0
0:00:06.60;0.0;0.0;294.117;-120.636;-51.062;3.153;0;0
0:00:06.65;0.0;0.0;294.124;-120.972;-51.03;3.09;0;0
0:00:06.70;0.0;0.0;294.124;-120.147;-50.508;3.277;0;0
0:00:06.75;0.0;0.0;294.12;-119.947;-50.599;3.267;0;0
0:00:06.80;0.0;0.0;294.118;-119.499;-50.124;3.356;0;0
0:00:06.85;0.0;0.0;294.115;-119.241;-50.55;3.421;0;0
0:00:06.90;0.0;0.0;294.115;-119.515;-49.864;3.62;0;0
0:00:06.95;0.0;0.0;294.112;-119.692;-49.812;3.547;0;0
0:00:07.00;0.0;0.0;294.112;-119.692;-49.812;3.547;0;0
0:00:07.04;0.0;0.0;294.112;-119.25;-49.458;3.531;0;0
0:00:07.10;0.0;0.0;294.108;-119.271;-49.756;3.494;0;0
0:00:07.15;0.0;0.0;294.101;-119.355;-49.858;3.431;0;0
0:00:07.20;0.0;0.0;294.096;-118.462;-50.256;3.312;0;0
0:00:07.25;0.0;0.0;294.096;-118.423;-50.054;3.253;0;0
0:00:07.30;0.0;0.0;294.096;-118.423;-50.054;3.253;0;0
0:00:07.35;0.0;0.0;294.099;-117.93;-49.64;3.456;0;0
0:00:07.40;0.0;0.0;294.099;-118.026;-49.883;3.562;0;0
0:00:07.44;0.0;0.0;294.098;-118.026;-49.883;3.562;0;0
0:00:07.49;0.0;0.0;294.092;-118.039;-50.04;3.601;0;0
0:00:07.55;0.0;0.0;294.082;-118.376;-49.965;3.61;0;0
0:00:07.60;0.0;0.0;294.076;-118.266;-50.143;3.613;0;0
0:00:07.64;0.0;0.0;294.077;-118.266;-50.143;3.613;0;0
0:00:07.70;0.0;0.0;294.089;-119.12;-49.669;3.503;0;0
0:00:07.75;0.0;0.0;294.097;-118.951;-49.763;3.494;0;0
0:00:07.80;0.0;0.0;294.105;-118.733;-49.507;3.513;0;0
0:00:07.85;0.0;0.0;294.105;-118.876;-49.484;3.478;0;0
0:00:07.90;0.0;0.0;294.113;-119.746;-49.793;3.519;0;0
0:00:07.95;0.0;0.0;294.126;-119.384;-49.875;3.517;0;0
0:00:08.00;0.0;0.0;294.137;-119.537;-49.427;3.508;0;0
0:00:08.05;0.0;0.0;294.143;-119.244;-49.773;3.531;0;0
0:00:08.10;0.0;0.0;294.146;-118.868;-49.727;3.529;0;0
0:00:08.15;0.0;0.0;294.15;-118.86;-49.631;3.463;0;0
0:00:08.20;0.0;0.0;294.15;-119.28;-49.112;3.61;0;0
0:00:08.25;0.0;0.0;294.149;-119.316;-49.34;3.592;0;0
0:00:08.30;0.0;0.0;294.149;-119.602;-49.849;3.702;0;0
0:00:08.34;0.0;0.0;294.14;-119.602;-49.849;3.702;0;0
0:00:08.39;0.0;0.0;294.133;-119.546;-49.895;3.737;0;0
0:00:08.44;0.0;0.0;294.144;-119.822;-49.934;3.818;0;0
0:00:08.49;0.0;0.0;294.158;-119.911;-49.941;3.839;0;0
0:00:08.54;0.0;0.0;294.165;-120.001;-49.493;3.868;0;0
0:00:08.59;0.0;0.0;294.165;-119.881;-49.49;3.861;0;0
0:00:08.64;0.0;0.0;294.165;-119.646;-49.286;3.924;0;0
0:00:08.69;0.0;0.0;294.167;-119.468;-49.478;3.94;0;0
0:00:08.75;0.0;0.0;294.167;-119.703;-49.388;3.919;0;0
0:00:08.79;0.0;0.0;294.165;-119.941;-49.525;3.879;0;0
0:00:08.84;0.0;0.0;294.165;-119.449;-49.185;3.861;0;0
0:00:08.90;0.0;0.0;294.171;-119.326;-48.472;3.83;0;0
0:00:08.95;0.0;0.0;294.164;-119.418;-48.508;3.837;0;0
0:00:09.00;0.0;0.0;294.164;-120.046;-47.897;4.092;0;0
0:00:09.05;0.0;0.0;294.159;-120.103;-47.956;4.062;0;0
0:00:09.10;0.0;0.0;294.158;-119.903;-48.142;4.09;0;0
0:00:09.15;0.0;0.0;294.162;-119.904;-48.225;4.085;0;0
0:00:09.20;0.0;0.0;294.169;-119.466;-48.028;4.005;0;0
0:00:09.25;0.0;0.0;294.179;-119.375;-48.208;4.015;0;0
0:00:09.30;0.0;0.0;294.179;-119.185;-48.668;4.008;0;0
0:00:09.35;0.0;0.0;294.186;-119.233;-48.786;3.956;0;0
0:00:09.39;0.0;0.0;294.186;-119.233;-48.786;3.956;0;0
0:00:09.44;0.0;0.0;294.188;-118.574;-48.953;3.933;0;0
0:00:09.50;0.0;0.0;294.18;-118.57;-49.101;3.924;0;0
0:00:09.54;0.0;0.0;294.173;-118.239;-49.439;3.863;0;0
0:00:09.60;0.0;0.0;294.176;-118.408;-49.465;3.798;0;0
0:00:09.64;0.0;0.0;294.181;-118.082;-49.959;3.875;0;0
0:00:09.69;0.0;0.0;294.182;-118.107;-49.956;3.798;0;0
0:00:09.74;0.0;0.0;294.174;-117.222;-50.35;3.844;0;0
0:00:09.79;0.0;0.0;294.169;-117.369;-50.489;3.844;0;0
0:00:09.85;0.0;0.0;294.168;-118.711;-50.047;3.921;0;0
0:00:09.90;0.0;0.0;294.168;-118.309;-49.905;3.933;0;0
0:00:09.95;0.0;0.0;294.171;-118.418;-49.697;3.924;0;0
0:00:10.00;0.0;0.0;294.181;-119.123;-49.743;3.968;0;0
0:00:10.05;0.0;0.0;294.182;-119.328;-49.764;3.928;0;0
0:00:10.10;0.0;0.0;294.18;-119.24;-49.575;3.97;0;0
0:00:10.15;0.0;0.0;294.181;-119.237;-49.66;4.012;0;0
0:00:10.20;0.0;0.0;294.181;-119.278;-48.737;4.106;0;0
0:00:10.25;0.0;0.0;294.182;-119.291;-48.66;4.069;0;0
0:00:10.30;0.0;0.0;294.185;-119.291;-48.66;4.069;0;0
0:00:10.35;0.0;0.0;294.19;-119.279;-48.962;4.125;0;0
0:00:10.40;0.0;0.0;294.19;-119.854;-49.364;4.3;0;0
0:00:10.45;0.0;0.0;294.191;-119.627;-49.478;4.309;0;0
0:00:10.50;0.0;0.0;294.177;-119.627;-49.478;4.309;0;0
0:00:10.54;0.0;0.0;294.177;-119.747;-49.435;4.293;0;0
0:00:10.59;0.0;0.0;294.171;-119.784;-49.384;4.295;0;0
0:00:10.65;0.0;0.0;294.166;-119.589;-49.516;4.307;0;0
0:00:10.69;0.0;0.0;294.163;-119.589;-49.516;4.307;0;0
0:00:10.75;0.0;0.0;294.157;-118.864;-48.662;4.33;0;0
0:00:10.80;0.0;0.0;294.143;-118.59;-49.046;4.43;0;0
0:00:10.85;0.0;0.0;294.135;-118.503;-49.048;4.447;0;0
0:00:10.90;0.0;0.0;294.135;-118.489;-49.434;4.475;0;0
0:00:10.95;0.0;0.0;294.133;-118.473;-49.367;4.424;0;0
0:00:11.00;0.0;0.0;294.155;-118.473;-49.367;4.424;0;0
0:00:11.05;0.0;0.0;294.155;-118.362;-49.084;4.428;0;0
0:00:11.10;0.0;0.0;294.164;-118.819;-50.317;4.342;0;0
0:00:11.15;0.0;0.0;294.17;-118.58;-50.514;4.344;0;0
0:00:11.20;0.0;0.0;294.18;-119.215;-50.691;4.213;0;0
0:00:11.25;0.0;0.0;294.193;-119.187;-50.665;4.211;0;0
0:00:11.30;0.0;0.0;294.193;-119.081;-49.901;4.174;0;0
0:00:11.35;0.0;0.0;294.196;-119.119;-49.938;4.201;0;0
0:00:11.40;0.0;0.0;294.199;-119.023;-50.416;4.232;0;0
0:00:11.45;0.0;0.0;294.201;-119.023;-50.416;4.232;0;0
0:00:11.49;0.0;0.0;294.203;-119.005;-50.465;4.227;0;0
0:00:11.55;0.0;0.0;294.203;-118.601;-50.496;4.302;0;0
0:00:11.60;0.0;0.0;294.207;-119.062;-50.608;4.278;0;0
0:00:11.65;0.0;0.0;294.214;-119.03;-50.59;4.34;0;0
0:00:11.70;0.0;0.0;294.214;-119.673;-50.547;4.372;0;0
0:00:11.75;0.0;0.0;294.216;-119.673;-50.547;4.372;0;0
0:00:11.79;0.0;0.0;294.217;-119.778;-50.864;4.361;0;0
0:00:11.84;0.0;0.0;294.218;-120.24;-51.209;4.437;0;0
0:00:11.90;0.0;0.0;294.218;-120.066;-52.231;4.61;0;0
0:00:11.95;0.0;0.0;294.219;-119.933;-52.158;4.557;0;0
0:00:12.00;0.0;0.0;294.219;-119.69;-51.662;4.631;0;0
0:00:12.05;0.0;0.0;294.222;-119.885;-51.794;4.608;0;0
0:00:12.10;0.0;0.0;294.225;-119.552;-51.486;4.648;0;0
0:00:12.15;0.0;0.0;294.218;-119.483;-51.581;4.587;0;0
0:00:12.20;0.0;0.0;294.212;-119.325;-51.21;4.688;0;0
0:00:12.25;0.0;0.0;294.208;-119.277;-51.177;4.687;0;0
0:00:12.30;0.0;0.0;294.212;-119.134;-51.275;4.673;0;0
0:00:12.35;0.0;0.0;294.22;-119.025;-51.317;4.615;0;0
0:00:12.40;0.0;0.0;294.226;-119.522;-51.787;4.547;0;0
0:00:12.45;0.0;0.0;294.229;-119.441;-51.81;4.535;0;0
0:00:12.50;0.0;0.0;294.222;-119.591;-51.194;4.549;0;0
0:00:12.55;0.0;0.0;294.21;-119.607;-51.16;4.531;0;0
0:00:12.60;0.0;0.0;294.204;-119.607;-51.16;4.531;0;0
0:00:12.65;0.0;0.0;294.206;-119.026;-50.556;4.559;0;0
0:00:12.70;0.0;0.0;294.214;-119.391;-49.71;4.695;0;0
0:00:12.75;0.0;0.0;294.217;-119.352;-49.617;4.716;0;0
0:00:12.80;0.0;0.0;294.222;-120.157;-50.035;5.015;0;0
0:00:12.85;0.0;0.0;294.225;-120.157;-50.035;5.015;0;0
0:00:12.90;0.0;0.0;294.229;-119.698;-50.032;5.08;0;0
0:00:12.95;0.0;0.0;294.241;-119.698;-50.032;5.08;0;0
0:00:13.00;0.0;0.0;294.25;-119.785;-50.078;5.064;0;0
0:00:13.05;0.0;0.0;294.256;-119.049;-49.39;4.97;0;0
0:00:13.10;0.0;0.0;294.258;-118.674;-49.759;4.904;0;0
0:00:13.15;0.0;0.0;294.256;-118.674;-49.759;4.904;0;0
0:00:13.20;0.0;0.0;294.248;-119.195;-49.794;4.907;0;0
0:00:13.25;0.0;0.0;294.239;-119.195;-49.794;4.907;0;0
0:00:13.30;0.0;0.0;294.236;-119.136;-50.015;4.921;0;0
0:00:13.35;0.0;0.0;294.234;-119.204;-50.225;4.926;0;0
0:00:13.40;0.0;0.0;294.238;-119.078;-50.482;4.877;0;0
0:00:13.45;0.0;0.0;294.238;-119.078;-50.482;4.877;0;0
0:00:13.50;0.0;0.0;294.232;-118.919;-50.543;4.891;0;0
0:00:13.55;0.0;0.0;294.222;-118.857;-50.362;4.926;0;0
0:00:13.60;0.0;0.0;294.222;-119.394;-49.917;5.077;0;0
0:00:13.65;0.0;0.0;294.211;-119.394;-49.917;5.077;0;0
0:00:13.70;0.0;0.0;294.197;-119.17;-49.99;5.113;0;0
0:00:13.75;0.0;0.0;294.183;-119.303;-49.804;5.166;0;0
0:00:13.80;0.0;0.0;294.179;-119.506;-49.676;5.159;0;0
0:00:13.85;0.0;0.0;294.184;-119.621;-49.811;5.176;0;0
0:00:13.90;0.0;0.0;294.193;-119.864;-49.997;5.253;0;0
0:00:13.95;0.0;0.0;294.195;-119.915;-49.779;5.264;0;0
0:00:14.00;0.0;0.0;294.193;-120.017;-50.341;5.297;0;0
0:00:14.05;0.0;0.0;294.182;-119.979;-50.424;5.265;0;0
0:00:14.10;0.0;0.0;294.168;-119.876;-49.972;5.299;0;0
0:00:14.15;0.0;0.0;294.159;-119.9;-49.995;5.367;0;0
0:00:14.20;0.0;0.0;294.159;-119.555;-50.508;5.351;0;0
0:00:14.25;0.0;0.0;294.157;-119.566;-50.587;5.372;0;0
0:00:14.30;0.0;0.0;294.157;-119.883;-50.488;5.365;0;0
0:00:14.35;0.0;0.0;294.161;-120.175;-50.557;5.393;0;0
0:00:14.40;0.0;0.0;294.188;-120.175;-50.557;5.393;0;0
0:00:14.45;0.0;0.0;294.198;-120.492;-50.405;5.353;0;0
0:00:14.50;0.0;0.0;294.202;-120.492;-50.405;5.353;0;0
0:00:14.55;0.0;0.0;294.205;-120.774;-50.033;5.423;0;0
0:00:14.60;0.0;0.0;294.201;-120.698;-50.165;5.405;0;0
0:00:14.65;0.0;0.0;294.201;-120.497;-50.419;5.439;0;0
0:00:14.70;0.0;0.0;294.201;-120.3;-50.267;5.44;0;0
0:00:14.75;0.0;0.0;294.205;-120.3;-50.267;5.44;0;0
0:00:14.80;0.0;0.0;294.203;-120.272;-49.236;5.578;0;0
0:00:14.85;0.0;0.0;294.196;-120.272;-49.236;5.578;0;0
0:00:14.90;0.0;0.0;294.189;-120.095;-49.477;5.51;0;0
0:00:14.95;0.0;0.0;294.189;-120.095;-49.477;5.51;0;0
0:00:15.00;0.0;0.0;294.187;-120.381;-49.099;5.521;0;0
0:00:15.05;0.0;0.0;294.188;-120.381;-49.099;5.521;0;0
0:00:15.10;0.0;0.0;294.191;-120.679;-49.671;5.514;0;0
0:00:15.15;0.0;0.0;294.198;-120.679;-49.671;5.514;0;0
0:00:15.20;0.0;0.0;294.207;-121.23;-50.087;5.479;0;0
0:00:15.25;0.0;0.0;294.207;-121.23;-50.087;5.479;0;0
0:00:15.30;0.0;0.0;294.224;-121.192;-50.559;5.435;0;0
0:00:15.35;0.0;0.0;294.224;-121.192;-50.559;5.435;0;0
0:00:15.40;0.0;0.0;294.225;-121.153;-50.447;5.407;0;0
0:00:15.45;0.0;0.0;294.213;-120.9;-50.183;5.39;0;0
0:00:15.50;0.0;0.0;294.215;-120.708;-49.988;5.444;0;0
0:00:15.55;0.0;0.0;294.215;-120.901;-50.044;5.425;0;0
0:00:15.60;0.0;0.0;294.22;-120.493;-49.973;5.309;0;0
0:00:15.65;0.0;0.0;294.231;-120.493;-49.973;5.309;0;0
0:00:15.70;0.0;0.0;294.231;-120.772;-49.285;5.341;0;0
0:00:15.75;0.0;0.0;294.235;-120.786;-49.311;5.321;0;0
0:00:15.80;0.0;0.0;294.234;-120.326;-49.462;5.404;0;0
0:00:15.85;0.0;0.0;294.228;-120.326;-49.462;5.404;0;0
0:00:15.90;0.0;0.0;294.225;-120.587;-50.358;5.204;0;0
0:00:15.95;0.0;0.0;294.228;-120.458;-50.129;5.297;0;0
0:00:16.00;0.0;0.0;294.227;-120.576;-50.299;5.216;0;0
0:00:16.05;0.0;0.0;294.227;-120.576;-50.299;5.216;0;0
0:00:16.10;0.0;0.0;294.216;-120.671;-50.368;5.204;0;0
0:00:16.15;0.0;0.0;294.206;-121.094;-50.522;5.229;0;0
0:00:16.20;0.0;0.0;294.202;-120.401;-50.199;5.265;0;0
0:00:16.25;0.0;0.0;294.203;-120.401;-50.199;5.265;0;0
0:00:16.30;0.0;0.0;294.203;-119.818;-50.021;5.384;0;0
0:00:16.35;0.0;0.0;294.194;-119.818;-50.021;5.384;0;0
0:00:16.40;0.0;0.0;294.189;-120.124;-49.894;5.367;0;0
0:00:16.45;0.0;0.0;294.191;-119.795;-49.647;5.442;0;0
0:00:16.50;0.0;0.0;294.197;-119.834;-49.589;5.454;0;0
0:00:16.56;0.0;0.0;294.201;-119.674;-50.305;5.241;0;0
0:00:16.60;0.0;0.0;294.201;-119.736;-49.907;5.293;0;0
0:00:16.65;0.0;0.0;294.203;-119.736;-49.907;5.293;0;0
0:00:16.70;0.0;0.0;294.199;-119.797;-49.698;5.26;0;0
0:00:16.75;0.0;0.0;294.19;-120.127;-50.103;5.311;0;0
0:00:16.80;0.0;0.0;294.175;-119.924;-50.095;5.204;0;0
0:00:16.85;0.0;0.0;294.175;-119.681;-49.88;5.22;0;0
0:00:16.90;0.0;0.0;294.164;-120.882;-49.714;5.189;0;0
0:00:16.95;0.0;0.0;294.155;-120.812;-49.655;5.148;0;0
0:00:17.00;0.0;0.0;294.153;-120.812;-49.655;5.148;0;0
0:00:17.05;0.0;0.0;294.153;-120.396;-49.796;5.299;0;0
0:00:17.10;0.0;0.0;294.153;-121.326;-51.155;5.258;0;0
0:00:17.15;0.0;0.0;294.151;-121.185;-51.424;5.258;0;0
0:00:17.20;0.0;0.0;294.155;-120.656;-51.592;5.398;0;0
0:00:17.25;0.0;0.0;294.16;-120.817;-51.639;5.314;0;0
0:00:17.30;0.0;0.0;294.163;-119.979;-51.511;5.472;0;0
0:00:17.35;0.0;0.0;294.164;-119.753;-51.532;5.467;0;0
0:00:17.40;0.0;0.0;294.165;-119.928;-51.316;5.474;0;0
0:00:17.45;0.0;0.0;294.158;-119.928;-51.316;5.474;0;0
0:00:17.50;0.0;0.0;294.146;-119.385;-51.662;5.402;0;0
0:00:17.55;0.0;0.0;294.132;-119.422;-51.714;5.43;0;0
0:00:17.60;0.0;0.0;294.124;-119.424;-51.164;5.657;0;0
0:00:17.65;0.0;0.0;294.121;-119.392;-51.433;5.645;0;0
0:00:17.70;0.0;0.0;294.118;-119.424;-51.828;5.603;0;0
0:00:17.75;0.0;0.0;294.113;-119.389;-51.676;5.554;0;0
0:00:17.80;0.0;0.0;294.11;-118.518;-51.445;5.638;0;0
0:00:17.85;0.0;0.0;294.11;-118.413;-51.482;5.57;0;0
0:00:17.90;0.0;0.0;294.112;-118.413;-51.482;5.57;0;0
0:00:17.95;0.0;0.0;294.113;-118.757;-50.563;5.699;0;0
0:00:18.00;0.0;0.0;294.117;-119.184;-50.644;5.729;0;0
0:00:18.05;0.0;0.0;294.117;-119.251;-50.541;5.732;0;0
0:00:18.10;0.0;0.0;294.132;-119.251;-50.541;5.732;0;0
0:00:18.15;0.0;0.0;294.132;-119.49;-50.553;5.814;0;0
0:00:18.20;0.0;0.0;294.133;-119.675;-51.347;5.898;0;0
0:00:18.25;0.0;0.0;294.129;-119.908;-51.388;5.897;0;0
0:00:18.30;0.0;0.0;294.126;-119.908;-51.388;5.897;0;0
0:00:18.35;0.0;0.0;294.128;-120.507;-51.205;5.904;0;0
