time;lat;lon;alt;roll;pitch;head;ub;nsat
09:08:48.51;44.936554;37.34246;514.987;0.112;-0.354;0.682;0;0
09:08:49.12;44.936541;37.342452;514.989;0.108;-0.377;0.686;0;0
09:08:49.52;44.936545;37.342447;514.958;0.122;-0.375;0.686;0;0
09:08:50.13;44.936542;37.342436;514.925;0.113;-0.367;0.686;0;0
09:08:50.54;44.936759;37.3426;514.905;0.108;-0.379;0.682;0;0
09:08:51.54;44.93699;37.342764;514.854;0.112;-0.367;0.682;0;0
09:08:53.76;44.936995;37.342567;514.827;0.113;-0.351;0.684;0;0
09:08:54.17;44.936879;37.342278;514.826;0.115;-0.368;0.684;0;0
09:08:54.77;44.93683;37.342021;514.78;0.115;-0.367;0.684;0;0
09:08:55.17;44.936838;37.341825;514.772;0.094;-0.398;0.679;0;0
09:08:56.19;44.936962;37.341444;514.762;0.12;-0.29;0.684;0;0
09:08:56.80;44.93706;37.34118;514.843;0.105;0.087;0.693;0;0
09:08:59.83;44.93681;37.340396;514.773;0.426;-0.145;1.714;0;0
09:09:05.10;44.936266;37.339927;514.795;-0.058;-0.527;2.309;0;0
09:09:07.12;44.936102;37.341693;514.632;-0.033;-0.527;2.29;0;0
09:09:07.72;44.935991;37.342622;514.694;-0.023;-0.504;2.279;0;0
09:09:08.13;44.935905;37.343218;514.717;-0.03;-0.501;2.272;0;0
09:09:08.74;44.935862;37.343629;514.684;-0.017;-0.466;2.271;0;0
09:09:09.14;44.935794;37.343968;514.667;-0.009;-0.503;2.267;0;0
09:09:09.75;44.935793;37.344283;514.609;0.0;-0.469;2.267;0;0
09:09:10.15;44.935804;37.344605;514.579;-0.01;-0.494;2.262;0;0
09:09:10.76;44.935771;37.344823;514.543;-0.005;-0.48;2.264;0;0
09:09:11.16;44.935714;37.34501;514.553;0.002;-0.503;2.262;0;0
09:09:11.77;44.935657;37.345213;514.529;0.002;-0.485;2.26;0;0
09:09:12.38;44.935609;37.345428;514.531;0.01;-0.511;2.26;0;0
09:09:12.78;44.935601;37.345588;514.502;0.019;-0.482;2.26;0;0
09:09:13.18;44.935684;37.345825;514.478;0.016;-0.492;2.26;0;0
09:09:13.92;44.935597;37.3456;514.455;0.01;-0.48;2.257;0;0
09:09:14.16;44.935464;37.345181;514.444;0.01;-0.508;2.255;0;0
09:09:15.42;44.935406;37.345354;514.379;-0.007;-0.489;2.251;0;0
09:09:15.86;44.935357;37.345502;514.365;0.012;-0.473;2.255;0;0
09:09:16.33;44.935281;37.345589;514.345;0.035;-0.497;2.257;0;0
09:09:16.96;44.935223;37.345711;514.319;0.019;-0.492;2.255;0;0
09:09:17.37;44.935201;37.345809;514.298;0.005;-0.496;2.251;0;0
09:09:18.58;44.935119;37.346025;514.304;0.012;-0.49;2.255;0;0
09:09:18.98;44.935079;37.346128;514.284;0.019;-0.492;2.255;0;0
09:09:19.58;44.935039;37.346274;514.279;0.007;-0.513;2.25;0;0
09:09:19.99;44.934998;37.346313;514.254;0.019;-0.499;2.251;0;0
09:09:21.01;44.934874;37.346555;514.195;0.023;-0.51;2.25;0;0
09:09:21.62;44.934854;37.346647;514.157;0.014;-0.497;2.248;0;0
09:09:22.02;44.934814;37.346728;514.135;0.019;-0.52;2.25;0;0
09:09:22.63;44.934749;37.346806;514.089;0.01;-0.529;2.25;0;0
09:09:23.04;44.934746;37.346865;514.063;-0.009;-0.525;2.244;0;0
=======
09:08:10.84;44.932924;37.338796;509.973;0.021;0.026;-0.897;0;0
09:08:16.09;44.933139;37.338773;514.789;0.194;-0.01;-0.358;0;0
09:08:17.30;44.933174;37.338763;515.129;0.037;-0.127;0.679;0;0
09:08:21.33;44.933012;37.338921;515.418;0.093;-0.297;0.731;0;0
09:08:45.26;44.934587;37.340333;514.905;0.113;-0.389;0.686;0;0
>>>>>>> c2f0584f4ac80b8b43cd6a9b4ca07715b2beff11
